x coord, y coord, z coord, scalar 
2.02841, 3.43722, 0, 0
2.17159, 2.29795, 0, 0
2.17159, 2.47207, 0, 0
2.17159, 2.74305, 0, 0
2.17159, 3.04864, 0, 0
2.17159, 3.31886, 0, 0
2.17159, 3.49213, 0, 0
2.29836, 2.35004, 0, 0
2.29836, 2.52362, 0, 0
2.29836, 2.79376, 0, 0
2.29836, 3.0984, 0, 0
2.29836, 3.36779, 0, 0
2.29836, 3.54053, 0, 0
2.37974, 2.3834, 0, 0
2.37974, 2.55663, 0, 0
2.37974, 2.82622, 0, 0
2.37974, 3.13025, 0, 0
2.37974, 3.39909, 0, 0
2.37974, 3.57148, 0, 0
2.42026, 2.39999, 0, 0
2.42026, 2.57304, 0, 0
2.42026, 2.84235, 0, 0
2.42026, 3.14607, 0, 0
2.42026, 3.41464, 0, 0
2.42026, 3.58686, 0, 0
2.50164, 2.43328, 0, 0
2.50164, 2.60596, 0, 0
2.50164, 2.87471, 0, 0
2.50164, 3.1778, 0, 0
2.50164, 3.44583, 0, 0
2.50164, 3.6177, 0, 0
2.62841, 2.48505, 0, 0
2.62841, 2.65716, 0, 0
2.62841, 2.92501, 0, 0
2.62841, 3.22711, 0, 0
2.62841, 3.49428, 0, 0
2.62841, 3.6656, 0, 0
2.77159, 2.54339, 0, 0
2.77159, 2.71483, 0, 0
2.77159, 2.98167, 0, 0
2.77159, 3.28264, 0, 0
2.77159, 3.54882, 0, 0
2.77159, 3.71952, 0, 0
2.89836, 2.59494, 0, 0
2.89836, 2.76578, 0, 0
2.89836, 3.0317, 0, 0
2.89836, 3.33165, 0, 0
2.89836, 3.59695, 0, 0
2.89836, 3.76709, 0, 0
2.97974, 2.62797, 0, 0
2.97974, 2.79843, 0, 0
2.97974, 3.06375, 0, 0
2.97974, 3.36305, 0, 0
2.97974, 3.62776, 0, 0
2.97974, 3.79754, 0, 0
3.02026, 2.6444, 0, 0
3.02026, 2.81467, 0, 0
3.02026, 3.07969, 0, 0
3.02026, 3.37865, 0, 0
3.02026, 3.64308, 0, 0
3.02026, 3.81267, 0, 0
3.10164, 2.67738, 0, 0
3.10164, 2.84725, 0, 0
3.10164, 3.11167, 0, 0
3.10164, 3.40996, 0, 0
3.10164, 3.67381, 0, 0
3.10164, 3.84304, 0, 0
3.22841, 2.7287, 0, 0
3.22841, 2.89794, 0, 0
3.22841, 3.16141, 0, 0
3.22841, 3.45866, 0, 0
3.22841, 3.7216, 0, 0
3.22841, 3.89026, 0, 0
3.37159, 2.78656, 0, 0
3.37159, 2.95511, 0, 0
3.37159, 3.21749, 0, 0
