x coord, y coord, z coord, scalar 
14.7974, 14.0438, 0, 0.000186824
14.7974, 13.8211, 0, 0.00018488
14.7974, 13.6239, 0, 0.000180534
14.7974, 13.4973, 0, 0.000176448
13.9836, 14.1159, 0, 0.000126892
13.9836, 13.9836, 0, 0.000124497
13.9836, 13.7776, 0, 0.000118899
13.9836, 13.5449, 0, 0.000109844
13.9836, 13.3388, 0, 9.94081e-05
13.9836, 13.2065, 0, 9.15104e-05
12.7159, 13.7236, 0, 8.68393e-05
12.7159, 13.5825, 0, 7.81079e-05
12.7159, 13.3627, 0, 6.28595e-05
12.7159, 13.1145, 0, 4.3222e-05
12.7159, 12.8947, 0, 2.3701e-05
12.7159, 12.7536, 0, 1.01119e-05
11.2841, 13.2806, 0, 9.98779e-05
